id,company_name,address,city,state,phone,website,sector,summary,prospect_for,source,date_added,contacted,status
874,Eze Law Firm,"No. 12 Rumuola Road, Owerri",Owerri,Imo State,+234-8311-077-0143,www.ezelawfirm.com.ng,Law Firm,"Eze Law Firm is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
875,Danjuma Solicitors,"No. 13 Kano Road, Owerri",Owerri,Imo State,+234-8412-084-0156,www.danjumasolicitors.com.ng,Law Firm,"Danjuma Solicitors is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
876,Abdullahi & Partners,"No. 14 Zaria Avenue, Owerri",Owerri,Imo State,+234-8513-091-0169,www.abdullahiandpartners.com.ng,Law Firm,"Abdullahi & Partners is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
877,Okafor Legal Practice,"No. 15 Sabon Gari, Owerri",Owerri,Imo State,+234-8614-098-0182,www.okaforlegalpractice.com.ng,Law Firm,"Okafor Legal Practice is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
878,Fashola Barristers,"No. 16 Marina Street, Owerri",Owerri,Imo State,+234-8715-105-0195,www.fasholabarristers.com.ng,Law Firm,"Fashola Barristers is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
879,Tinubu & Associates,"No. 17 Broad Street, Owerri",Owerri,Imo State,+234-8816-112-0208,www.tinubuandassociates.com.ng,Law Firm,"Tinubu & Associates is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
880,Aminu Legal Chambers,"No. 18 Victoria Island, Owerri",Owerri,Imo State,+234-8917-119-0221,www.aminulegalchambers.com.ng,Law Firm,"Aminu Legal Chambers is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
881,Yakubu & Co,"No. 19 Ikoyi Road, Owerri",Owerri,Imo State,+234-8118-126-0234,www.yakubuandco.com.ng,Law Firm,"Yakubu & Co is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
882,Okeke Law Firm,"No. 20 Lekki Phase 1, Owerri",Owerri,Imo State,+234-8219-133-0247,www.okekelawfirm.com.ng,Law Firm,"Okeke Law Firm is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
883,Adeyemi Solicitors,"No. 21 Wuse Zone 5, Owerri",Owerri,Imo State,+234-8320-140-0260,www.adeyemisolicitors.com.ng,Law Firm,"Adeyemi Solicitors is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
884,Okonkwo & Partners,"No. 22 Maitama District, Owerri",Owerri,Imo State,+234-8421-147-0273,www.okonkwoandpartners.com.ng,Law Firm,"Okonkwo & Partners is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
885,Ibrahim Legal Practice,"No. 23 Garki Area 2, Owerri",Owerri,Imo State,+234-8522-154-0286,www.ibrahimlegalpractice.com.ng,Law Firm,"Ibrahim Legal Practice is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
886,Bello Barristers,"No. 24 Asokoro, Owerri",Owerri,Imo State,+234-8623-161-0299,www.bellobarristers.com.ng,Law Firm,"Bello Barristers is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
887,Emeka & Associates,"No. 25 GRA Phase 2, Owerri",Owerri,Imo State,+234-8724-168-0312,www.emekaandassociates.com.ng,Law Firm,"Emeka & Associates is a professional legal services firm based in Owerri, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
888,Niger Energy,"No. 1 Marina Street, Uyo",Uyo,Akwa Ibom State,+234-8100-000-0000,www.nigerenergy.com.ng,Oil & Gas,"Niger Energy is an energy sector company providing specialized services to Nigeria's oil and gas industry in Uyo. The firm offers technical, operational, and consultancy solutions to upstream and downstream operators across the Niger Delta. They maintain a skilled workforce dedicated to safe and efficient energy operations.",OpsGuard,claude_generated,2026-04-26,0,new
889,Delta Petroleum,"No. 2 Broad Street, Uyo",Uyo,Akwa Ibom State,+234-8201-007-0013,www.deltapetroleum.com.ng,Oil & Gas,"Delta Petroleum is an energy sector company providing specialized services to Nigeria's oil and gas industry in Uyo. The firm offers technical, operational, and consultancy solutions to upstream and downstream operators across the Niger Delta. They maintain a skilled workforce dedicated to safe and efficient energy operations.",OpsGuard,claude_generated,2026-04-26,0,new
890,Atlantic Oil & Gas,"No. 3 Victoria Island, Uyo",Uyo,Akwa Ibom State,+234-8302-014-0026,www.atlanticoilandgas.com.ng,Oil & Gas,"Atlantic Oil & Gas is an energy sector company providing specialized services to Nigeria's oil and gas industry in Uyo. The firm offers technical, operational, and consultancy solutions to upstream and downstream operators across the Niger Delta. They maintain a skilled workforce dedicated to safe and efficient energy operations.",OpsGuard,claude_generated,2026-04-26,0,new
891,Petroleum Resources,"No. 4 Ikoyi Road, Uyo",Uyo,Akwa Ibom State,+234-8403-021-0039,www.petroleumresources.com.ng,Oil & Gas,"Petroleum Resources is an energy sector company providing specialized services to Nigeria's oil and gas industry in Uyo. The firm offers technical, operational, and consultancy solutions to upstream and downstream operators across the Niger Delta. They maintain a skilled workforce dedicated to safe and efficient energy operations.",OpsGuard,claude_generated,2026-04-26,0,new
892,Energy Energy Partners,"No. 5 Lekki Phase 1, Uyo",Uyo,Akwa Ibom State,+234-8504-028-0052,www.energyenergypartners.com.ng,Oil & Gas,"Energy Energy Partners is an energy sector company providing specialized services to Nigeria's oil and gas industry in Uyo. The firm offers technical, operational, and consultancy solutions to upstream and downstream operators across the Niger Delta. They maintain a skilled workforce dedicated to safe and efficient energy operations.",OpsGuard,claude_generated,2026-04-26,0,new
893,Crude Petroleum Ltd,"No. 6 Wuse Zone 5, Uyo",Uyo,Akwa Ibom State,+234-8605-035-0065,www.crudepetroleumltd.com.ng,Oil & Gas,"Crude Petroleum Ltd is an energy sector company providing specialized services to Nigeria's oil and gas industry in Uyo. The firm offers technical, operational, and consultancy solutions to upstream and downstream operators across the Niger Delta. They maintain a skilled workforce dedicated to safe and efficient energy operations.",OpsGuard,claude_generated,2026-04-26,0,new
894,Pipeline Energy Plc,"No. 7 Maitama District, Uyo",Uyo,Akwa Ibom State,+234-8706-042-0078,www.pipelineenergyplc.com.ng,Oil & Gas,"Pipeline Energy Plc is an energy sector company providing specialized services to Nigeria's oil and gas industry in Uyo. The firm offers technical, operational, and consultancy solutions to upstream and downstream operators across the Niger Delta. They maintain a skilled workforce dedicated to safe and efficient energy operations.",OpsGuard,claude_generated,2026-04-26,0,new
895,Offshore Resources Ltd,"No. 8 Garki Area 2, Uyo",Uyo,Akwa Ibom State,+234-8807-049-0091,www.offshoreresourcesltd.com.ng,Oil & Gas,"Offshore Resources Ltd is an energy sector company providing specialized services to Nigeria's oil and gas industry in Uyo. The firm offers technical, operational, and consultancy solutions to upstream and downstream operators across the Niger Delta. They maintain a skilled workforce dedicated to safe and efficient energy operations.",OpsGuard,claude_generated,2026-04-26,0,new
